fighter,Age,AvgSigStrLanded,AvgSigStrPct,AvgSubAtt,AvgTDLanded,AvgTDPct,CurrentLoseStreak,CurrentWinStreak,DecOdds,Draws,ExpectedValue,HeightCms,LongestWinStreak,Losses,Odds,ReachCms,TotalRoundsFought,TotalTitleBouts,WeightLbs,Wins,WinsByDecisionMajority,WinsByDecisionSplit,WinsByDecisionUnanimous,WinsByKO,WinsBySubmission,WinsByTKODoctorStoppage
Saidyokub Kakhramonov,26.0,2.1866666666666665,0.5233333333333333,2.6333333333333333,5.103333333333333,0.41333333333333333,0.0,1.0,258.3333333333333,0.0,106.96969999999999,172.72,1.0,0.0,40.0,175.26,3.0,0.0,135.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0
Sergey Morozov,32.2,2.288,0.34199999999999997,0.0,2.9400000000000004,0.25999999999999995,0.4,0.4,250.0,0.0,126.6377,167.64,0.6,1.2,-40.0,169.672,4.8,0.0,135.0,0.8,0.0,0.0,0.8,0.0,0.0,0.0
Darren Till,25.545454545454547,24.436344444444444,0.48900000000000005,0.0,0.53153,0.31710000000000005,0.6363636363636364,1.0,318.1818181818182,0.36363636363636365,99.91480000000001,182.88000000000002,2.8181818181818183,1.6363636363636365,-13.0,187.96,16.181818181818183,0.36363636363636365,175.45454545454547,3.909090909090909,0.0,0.2727272727272727,2.090909090909091,1.5454545454545454,0.0,0.0
Jay Perrin,28.666666666666668,3.7099999999999995,0.46,0.0,2.83,0.52,2.0,0.0,383.3333333333333,0.0,203.33333333333334,170.18,0.0,2.0,203.33333333333334,170.18,6.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dalcha Lungiambula,33.285714285714285,2.6266666666666665,0.48999999999999994,0.0,2.422857142857143,0.47285714285714286,1.0,0.2857142857142857,514.2857142857143,0.0,148.95787142857145,172.72,0.8571428571428571,1.5714285714285714,24.571428571428573,193.04,8.285714285714286,0.0,190.71428571428572,1.4285714285714286,0.0,0.0,0.5714285714285714,0.8571428571428571,0.0,0.0
Steven Koslow,25.0,0.77,0.37,1.1,5.28,0.55,0.0,0.0,750.0,0.0,240.0,170.18,0.0,0.0,240.0,175.26,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Daukaus,28.0,3.47,0.5666666666666667,2.15,2.1016666666666666,0.3233333333333333,0.5,0.3333333333333333,250.0,0.0,74.4468,190.5,0.8333333333333334,1.5,-173.66666666666666,193.04,9.5,0.0,185.0,1.8333333333333333,0.0,0.0,1.5,0.0,0.3333333333333333,0.0
Scott Holtzman,34.46153846153846,37.69813333333334,0.5035,0.39047500000000007,2.132025,0.5464166666666667,0.46153846153846156,0.8461538461538461,196.46153846153845,0.0,90.43249999999999,175.26000000000002,1.9230769230769231,2.1538461538461537,-172.84615384615384,175.26000000000002,17.307692307692307,0.0,155.0,3.8461538461538463,0.0,0.0,2.1538461538461537,0.7692307692307693,0.9230769230769231,0.0
Marcelo Rojo,33.0,4.9799999999999995,0.38000000000000006,0.0,0.65,0.5,1.0,0.0,600.0,0.0,238.33333333333334,172.72,0.0,1.0,238.33333333333334,180.34,3.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Natividad,28.0,1.7700000000000002,0.19333333333333336,0.0,1.22,0.16666666666666666,1.0,0.0,325.0,0.0,162.0,167.64,0.0,1.0,162.0,177.80000000000004,2.3333333333333335,0.0,141.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Frankie Edgar,34.0,46.07348571428571,0.42213636363636375,0.3749681818181818,3.003995454545455,0.3147272727272727,0.6818181818181818,1.2727272727272727,140.11111111111111,0.2727272727272727,142.14366363636364,167.63999999999996,4.863636363636363,5.2727272727272725,-29.681818181818183,172.71999999999994,64.63636363636364,6.636363636363637,143.1818181818182,12.818181818181818,0.0,0.13636363636363635,7.7727272727272725,3.227272727272727,1.5909090909090908,0.13636363636363635
Brad Riddell,29.142857142857142,5.045714285714285,0.5528571428571428,0.0,1.4728571428571429,0.6428571428571429,0.42857142857142855,1.4285714285714286,273.57142857142856,0.0,95.77954285714284,170.18000000000004,2.5714285714285716,0.42857142857142855,11.428571428571429,180.33999999999997,8.714285714285714,0.0,155.0,2.5714285714285716,0.0,0.7142857142857143,1.8571428571428572,0.0,0.0,0.0
Silvana Gomez Juarez,36.75,4.26,0.32,0.0,0.0,0.0,0.75,0.25,313.3333333333333,0.0,158.63636666666665,160.02,0.25,1.25,91.66666666666667,165.1,1.5,0.0,115.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0
Michael Trizano,28.285714285714285,17.101666666666667,0.5433333333333333,0.7333333333333334,0.3116666666666667,0.455,0.5714285714285714,0.5714285714285714,204.16666666666666,0.0,138.75886666666668,180.33999999999997,1.5714285714285714,1.0,92.5,180.33999999999997,8.428571428571429,0.7142857142857143,149.28571428571428,2.0,0.0,1.5714285714285714,0.42857142857142855,0.0,0.0,0.0
Nicolae Negumereanu,26.5,3.41,0.40199999999999997,0.0,0.916,0.264,0.16666666666666666,1.6666666666666667,393.3333333333333,0.0,100.31979999999999,182.88,1.6666666666666667,0.8333333333333334,-20.0,198.12,6.333333333333333,0.0,205.0,1.6666666666666667,0.0,1.0,0.0,0.6666666666666666,0.0,0.0
Darrick Minner,30.5,3.435,0.625,2.716666666666667,2.0933333333333333,0.515,0.6666666666666666,0.6666666666666666,520.8333333333334,0.0,219.08601666666667,170.18000000000004,1.3333333333333333,2.0,182.5,175.6833333333333,5.0,0.0,145.0,1.3333333333333333,0.0,0.0,0.5,0.0,0.5,0.0
Shanna Young,30.0,3.2975000000000003,0.5175,0.55,0.0,0.0,1.25,0.25,562.5,0.0,363.75,170.18,0.25,2.0,363.75,165.1,5.25,0.0,130.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0
Benito Lopez,25.0,28.959999999999997,0.43333333333333335,0.5333333333333333,0.0,0.0,0.25,0.5,347.25,0.0,161.309525,177.8,1.0,0.5,60.0,185.42,4.25,0.0,135.0,1.25,0.0,0.25,1.0,0.0,0.0,0.0
Liudvik Sholinian,31.5,1.885,0.25,0.0,0.0,0.0,0.5,0.0,565.0,0.0,337.5,177.8,0.0,0.5,337.5,180.34,1.5,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlos Candelario,30.5,3.97,0.46,0.3,2.28,0.36,1.5,0.0,375.0,0.0,237.5,172.72,1.0,1.5,237.5,172.72,7.5,0.0,125.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Ramona Pascual,33.333333333333336,3.8699999999999997,0.57,0.0,1.8099999999999998,0.19000000000000003,1.0,0.0,200.0,0.0,172.5,170.18,0.0,1.0,172.5,167.64,3.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jared Vanderaa,29.142857142857142,4.734285714285714,0.45857142857142863,0.0,0.3685714285714286,0.6428571428571429,1.7142857142857142,0.14285714285714285,618.75,0.0,161.37785714285715,193.04,1.0,2.4285714285714284,59.57142857142857,203.20000000000002,8.285714285714286,0.0,263.57142857142856,1.7142857142857142,0.0,0.0,0.7142857142857143,1.0,0.0,0.0
Carlos Mota,27.0,0.8,0.41,1.0,0.0,0.0,0.0,0.0,350.0,0.0,64.5161,162.56,0.0,0.0,-155.0,175.26,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joshua Weems,28.0,5.25,0.64,0.0,4.77,0.4,1.0,0.0,800.0,0.0,340.0,172.72,0.0,1.0,340.0,175.26,1.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TJ Dillashaw,29.166666666666668,44.327576470588234,0.37823529411764706,1.1635176470588235,1.4562117647058823,0.3356470588235294,0.2222222222222222,1.7222222222222223,241.9375,0.0,97.79698333333333,167.64,3.2222222222222223,2.111111111111111,-203.61111111111111,170.17999999999998,22.38888888888889,3.2777777777777777,126.11111111111111,6.388888888888889,0.0,0.05555555555555555,2.111111111111111,3.388888888888889,0.8333333333333334,0.0
Katlyn Chookagian,30.25,25.181428571428572,0.3183333333333333,0.2144466666666667,0.11933333333333333,0.05999999999999999,0.25,1.3125,146.9375,0.0,127.412,175.26,2.4375,2.25,-15.4375,172.72,22.0625,0.4375,125.0,5.25,0.0,0.875,4.375,0.0,0.0,0.0
Gadzhi Omargadzhiev,29.0,1.8,0.39,0.5,1.35,0.3,0.5,0.5,287.5,0.0,101.66665,185.42,1.0,0.5,0.0,180.34,2.5,0.0,170.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Misha Cirkunov,31.23076923076923,16.65575,0.5645000000000001,1.1275833333333334,3.065991666666667,0.5088333333333334,0.7692307692307693,0.9230769230769231,500.2307692307692,0.0,73.74266153846155,190.5,3.230769230769231,2.0,-193.07692307692307,195.57999999999998,8.76923076923077,0.0,205.0,4.0,0.0,0.0,0.0,0.9230769230769231,3.076923076923077,0.0
Brandon Davis,28.77777777777778,30.6241625,0.351375,0.05,0.6229125,0.47787500000000005,1.1111111111111112,0.2222222222222222,374.3333333333333,0.0,195.58255555555556,177.8,0.7777777777777778,2.7777777777777777,96.66666666666667,182.88,11.444444444444445,0.0,135.0,1.4444444444444444,0.0,0.0,1.0,0.0,0.4444444444444444,0.0
Nick Maximov,23.75,1.8725,0.46,0.15000000000000002,3.87,0.41250000000000003,0.25,1.5,231.25,0.0,81.677475,182.88,2.25,0.25,-126.25,193.04,7.0,0.0,185.0,2.25,0.0,0.5,1.75,0.0,0.0,0.0
Mike Jackson,34.25,3.9933333333333336,0.5466666666666666,0.0,0.47333333333333333,0.22,0.5,0.25,1163.0,0.0,388.1579,187.96,0.25,0.75,327.5,187.98000000000002,2.5,0.0,170.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
Francisco Trinaldo,37.57692307692308,22.16351666666667,0.5218400000000001,0.546452,0.8017000000000002,0.31216,0.2692307692307692,1.6923076923076923,263.7083333333333,0.0,112.24572692307692,175.26000000000002,4.5,3.6153846153846154,-31.692307692307693,177.80000000000004,30.423076923076923,0.0,156.73076923076923,8.884615384615385,0.0,0.8461538461538461,3.8461538461538463,2.3076923076923075,1.7307692307692308,0.15384615384615385
Aleksei Oleinik,41.05882352941177,9.35882,0.4855625,1.6437499999999998,1.80736875,0.34275,0.7058823529411765,0.7647058823529411,860.0909090909091,0.0,165.40654705882355,187.96,1.8235294117647058,2.9411764705882355,126.47058823529412,203.2,11.470588235294118,0.0,240.0,5.117647058823529,0.0,0.23529411764705882,0.0,0.8235294117647058,3.588235294117647,0.0
Jesse Ronson,31.5,18.734,0.4779999999999999,0.26,0.618,0.492,2.1666666666666665,0.0,315.8333333333333,0.0,138.5051,177.79999999999998,0.0,2.1666666666666665,70.0,181.18666666666664,6.666666666666667,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krzysztof Jotko,28.0,22.306426666666667,0.455,0.04740666666666667,1.03378,0.3277333333333334,0.5,1.5625,179.57142857142858,0.0,98.28555625,185.42,3.5625,2.375,-55.0,195.58,20.875,0.0,185.0,5.5,0.0,1.0625,3.3125,0.5625,0.0,0.0
Randy Costa,26.166666666666668,7.5600000000000005,0.46,0.0,0.0,0.0,0.6666666666666666,0.5,540.8333333333334,0.0,114.28571666666666,175.26,1.1666666666666667,1.3333333333333333,20.0,185.42,3.8333333333333335,0.0,135.0,1.1666666666666667,0.0,0.0,0.0,1.1666666666666667,0.0,0.0
Alen Amedovski,32.5,0.8333333333333334,0.29000000000000004,0.0,0.0,0.0,1.25,0.25,624.0,0.0,211.730775,177.8,0.0,1.5,160.0,187.96,3.0,0.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Louis Cosce,26.0,8.82,0.48,0.25,0.52,0.1,0.5,0.5,512.5,0.0,98.489,175.26,1.0,0.5,-140.0,180.34,2.5,0.0,170.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Cameron VanCamp,29.0,5.31,0.47,0.0,0.0,0.0,0.5,0.0,550.0,0.0,240.0,187.96,0.0,0.5,240.0,187.96,0.5,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nate Diaz,29.055555555555557,31.538352941176473,0.4275,1.262255555555556,0.9963833333333335,0.36027777777777775,0.6666666666666666,0.7777777777777778,465.6666666666667,0.0,159.7981111111111,182.88,5.0,6.611111111111111,102.66666666666667,193.04,43.05555555555556,1.3888888888888888,170.0,11.722222222222221,0.0,1.0,1.1666666666666667,1.6666666666666667,7.833333333333333,0.0
Danyelle Wolf,39.0,2.37,0.25,0.5,0.0,0.0,0.0,1.0,550.0,0.0,295.0,180.34,1.0,0.0,295.0,177.8,3.0,0.0,145.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Darian Weeks,28.0,4.49,0.51,0.0,2.0,0.3,1.0,0.0,500.0,0.0,172.77776666666668,180.34,0.0,1.0,105.0,182.88,3.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alessio Di Chirico,28.818181818181817,22.30533,0.4165,0.0,1.7173299999999998,0.47730000000000006,0.8181818181818182,0.45454545454545453,256.3636363636364,0.0,111.30957272727274,182.88000000000002,1.3636363636363635,2.8181818181818183,-24.0,187.96,12.363636363636363,0.0,185.0,2.1818181818181817,0.0,1.3636363636363635,0.0,0.8181818181818182,0.0,0.0
Khalid Taha,27.833333333333332,8.522,0.442,0.3,0.0,0.0,0.6666666666666666,0.3333333333333333,337.5,0.0,137.81385,165.1,0.6666666666666666,1.3333333333333333,24.166666666666668,175.26,6.166666666666667,0.0,135.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.0
Luke Rockhold,31.272727272727273,14.89109,0.5599999999999999,0.71238,0.31235999999999997,0.14919999999999997,0.45454545454545453,1.4545454545454546,358.09090909090907,0.0,68.07195454545456,190.5,3.909090909090909,1.5454545454545454,-315.45454545454544,195.58,11.363636363636363,1.0909090909090908,186.8181818181818,5.090909090909091,0.0,0.0,0.36363636363636365,2.090909090909091,2.6363636363636362,0.0
Wu Yanan,23.5,8.008,0.43,0.24000000000000005,0.624,0.27599999999999997,1.1666666666666667,0.16666666666666666,157.33333333333334,0.0,146.56644,172.72,0.6666666666666666,1.8333333333333333,65.0,167.64,6.166666666666667,0.0,128.33333333333334,0.6666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.0
Harry Hunsucker,32.333333333333336,3.8033333333333332,0.5166666666666667,1.3333333333333333,0.0,0.0,2.0,0.0,1266.6666666666667,0.0,398.3333333333333,187.96,0.0,2.0,398.3333333333333,190.5,2.0,0.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leonardo Santos,37.6,15.272966666666669,0.4201111111111111,0.3518444444444444,0.9181444444444443,0.26588888888888884,0.4,2.3,359.2,0.4,146.07535,182.88000000000002,3.4,0.8,26.8,190.5,12.5,0.8,155.0,4.2,0.0,0.5,1.1,1.0,1.6,0.0
Francisco Figueiredo,31.5,1.495,0.44999999999999996,0.2,2.005,0.5625,0.25,0.5,433.3333333333333,0.0,150.44355000000002,167.64,0.75,0.5,10.0,173.355,4.0,0.0,130.0,1.0,0.0,0.0,0.75,0.0,0.25,0.0
Dominick Cruz,31.6,42.85185555555555,0.39877777777777784,0.18703333333333333,4.1925888888888885,0.4646666666666666,0.3,1.8,98.75,0.0,87.81341999999998,172.72,6.3,1.1,-140.0,172.72,28.2,4.3,135.0,6.6,0.0,1.2,4.3,1.1,0.0,0.0
Ariane Lipski,26.0,3.3816666666666664,0.33125000000000004,0.3999999999999999,0.3271428571428571,0.7142857142857143,0.75,0.5,152.125,0.0,81.0505625,166.6875,1.125,2.25,-113.75,170.18,8.875,0.0,125.0,2.0,0.0,0.0,0.75,0.0,0.5,0.0
Nina Nunes,35.5,4.515,0.45999999999999996,0.55,0.26,0.365,1.5,0.0,177.5,0.0,121.66665,165.1,4.0,3.5,20.0,162.56,21.5,0.0,120.0,4.0,0.0,0.0,3.0,0.0,1.0,0.0
Charlie Ontiveros,30.0,1.26,0.2733333333333333,0.0,0.0,0.0,1.0,0.0,1050.0,0.0,340.0,187.96,0.0,1.0,348.3333333333333,191.34666666666666,1.3333333333333333,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jason Witt,34.0,2.098333333333333,0.4033333333333333,0.8166666666666668,3.985,0.3183333333333333,0.5,0.3333333333333333,340.0,0.0,171.51352,177.79999999999998,0.6666666666666666,1.5,128.4,177.79999999999998,4.0,0.0,170.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0
Thiago Santos,33.458333333333336,15.407347826086959,0.4073478260869564,0.03426086956521739,0.3148260869565217,0.14360869565217393,0.5416666666666666,1.3333333333333333,663.375,0.0,162.66737083333334,187.96,3.1666666666666665,4.083333333333333,-20.416666666666668,193.04,20.458333333333332,0.20833333333333334,205.0,7.416666666666667,0.0,0.0,1.2083333333333333,6.208333333333333,0.0,0.0
Sam Alvey,31.217391304347824,23.786104545454545,0.5115,0.06957727272727272,0.02911818181818182,0.050954545454545454,1.4782608695652173,0.8695652173913043,492.4782608695652,0.17391304347826086,152.54181739130436,187.96,3.1739130434782608,4.6521739130434785,46.08695652173913,190.5,22.91304347826087,0.0,202.3913043478261,6.3478260869565215,0.0,0.8260869565217391,1.173913043478261,3.652173913043478,0.6956521739130435,0.0
Miranda Granger,28.0,3.2433333333333336,0.43925,0.0,0.0,0.0,0.75,0.25,207.5,0.0,88.28040000000001,170.18,0.75,0.75,-102.5,172.72,3.5,0.0,120.0,0.75,0.0,0.0,0.75,0.0,0.0,0.0
Alexander Gustafsson,27.470588235294116,23.56968823529412,0.33594117647058824,0.5426117647058825,0.9304647058823531,0.2664705882352941,0.6470588235294118,1.5294117647058822,389.54545454545456,0.0,121.5578294117647,195.58,4.529411764705882,2.588235294117647,-138.52941176470588,200.66,19.352941176470587,1.0588235294117647,205.0,6.411764705882353,0.0,0.0,1.5294117647058822,3.176470588235294,1.7058823529411764,0.0
Mason Jones,26.0,3.74,0.29333333333333333,0.0,2.106666666666667,0.3,0.3333333333333333,0.3333333333333333,238.33333333333334,0.0,60.9732,177.80000000000004,0.3333333333333333,0.6666666666666666,-233.33333333333334,184.57333333333335,4.333333333333333,0.0,155.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
Damir Hadzovic,31.88888888888889,13.95625,0.43699999999999994,0.1729125,0.3175,0.23525,0.5555555555555556,0.5555555555555556,420.625,0.0,184.22688888888888,175.26,1.2222222222222223,2.111111111111111,95.55555555555556,177.8,9.333333333333334,0.0,155.0,1.8888888888888888,0.0,0.5555555555555556,0.1111111111111111,1.2222222222222223,0.0,0.0
Charles Rosa,31.923076923076923,13.159725,0.34775,1.234725,2.4391666666666665,0.3881666666666666,0.6923076923076923,0.3076923076923077,379.61538461538464,0.0,154.26826153846153,175.26000000000002,0.8461538461538461,3.3846153846153846,61.38461538461539,175.26000000000002,15.076923076923077,0.0,145.0,2.6923076923076925,0.0,0.5384615384615384,0.6153846153846154,0.0,1.2307692307692308,0.0
Claudio Silva,35.625,15.889042857142856,0.46328571428571436,1.1095285714285714,2.9219,0.2745714285714286,0.375,1.875,464.125,0.0,149.3560625,180.34,3.125,0.375,25.625,180.34,8.625,0.0,170.0,3.125,0.0,0.75,0.875,0.0,1.5,0.0
Shane Burgos,27.818181818181817,46.44777777777778,0.4739,0.15,0.49167000000000005,0.6947,0.36363636363636365,1.1818181818181819,209.63636363636363,0.0,48.14019090909091,180.33999999999997,2.4545454545454546,1.0909090909090908,-255.63636363636363,190.5,13.909090909090908,0.0,145.0,3.909090909090909,0.0,0.45454545454545453,1.7272727272727273,1.1818181818181819,0.5454545454545454,0.0
Dwight Grant,35.5,9.085714285714285,0.3475,0.0,0.5985714285714285,0.9285714285714286,0.625,0.5,333.125,0.0,102.01287500000001,185.42,1.375,1.75,8.75,193.04,8.875,0.0,175.625,2.25,0.0,1.0,0.0,1.25,0.0,0.0
Antonina Shevchenko,35.25,13.072857142857142,0.55125,0.6142857142857142,0.7642857142857142,0.7885714285714285,0.625,0.375,83.75,0.0,77.48235,172.72,1.375,1.625,-143.375,170.18,10.125,0.0,125.0,2.375,0.0,0.0,0.875,0.875,0.625,0.0
Cortney Casey,30.866666666666667,35.7388,0.4597857142857143,0.33599999999999997,0.3220714285714285,0.20264285714285715,0.6666666666666666,0.5333333333333333,184.0,0.0,132.54828,170.17999999999998,1.5333333333333334,4.133333333333334,33.13333333333333,170.17999999999998,17.4,0.0,118.33333333333333,2.933333333333333,0.0,0.3333333333333333,0.6,0.7333333333333333,0.9333333333333333,0.0
Karl Roberson,28.8,7.520412500000001,0.5705555555555555,0.8629666666666667,0.8966666666666667,0.5703333333333332,0.8,0.5,386.7,0.0,99.03139999999999,185.42000000000002,1.3,2.0,-34.0,187.96,7.6,0.0,197.0,2.6,0.0,0.5,0.7,0.3,1.3,0.0
Ronnie Lawrence,29.0,3.1199999999999997,0.5666666666666668,0.3,8.12,0.7666666666666666,0.0,2.0,125.0,0.0,55.728,172.72,2.0,0.0,-213.33333333333334,172.72,6.0,0.0,135.0,2.0,0.0,0.0,1.3333333333333333,0.6666666666666666,0.0,0.0
Donald Cerrone,32.270270270270274,40.52628285714286,0.48483333333333334,0.507675,0.8910277777777778,0.2986388888888889,0.7027027027027027,1.8108108108108107,325.28125,0.0,96.51140540540541,185.42,5.945945945945946,4.8108108108108105,-61.78378378378378,185.42,40.432432432432435,0.5405405405405406,155.40540540540542,14.162162162162161,0.0,0.0,4.621621621621622,5.216216216216216,4.324324324324325,0.0
Ian Garry,23.666666666666668,5.5,0.55,0.3,0.77,0.55,0.0,1.0,221.66666666666666,0.0,33.517066666666665,190.5,1.0,0.0,-341.6666666666667,187.96,1.6666666666666667,0.0,170.0,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0
Uriah Hall,32.4,24.159157894736843,0.5345263157894737,0.15968947368421052,0.9333842105263157,0.38405263157894737,0.6,1.1,439.57894736842104,0.0,135.861075,182.88000000000002,2.5,4.45,-54.75,200.65999999999997,20.2,0.7,185.0,4.85,0.0,0.25,0.8,2.8,0.0,1.0
Jessica Eye,31.066666666666666,39.95402857142857,0.3818666666666666,0.3914933333333333,0.30434666666666665,0.2296,1.3333333333333333,0.5333333333333333,268.4,0.0,179.01403333333334,167.63999999999993,1.7333333333333334,5.133333333333334,116.13333333333334,167.63999999999993,21.266666666666666,0.3333333333333333,125.0,2.533333333333333,0.0,0.9333333333333333,0.7333333333333333,0.26666666666666666,0.0,0.6
Alan Baudot,32.75,4.6325,0.4425,0.0,0.0,0.0,1.0,0.0,837.5,0.0,262.5,190.5,0.0,1.0,262.5,198.12,2.5,0.0,233.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raulian Paiva,24.428571428571427,4.418333333333333,0.42714285714285716,0.3166666666666667,0.5316666666666666,0.22166666666666665,0.5714285714285714,0.8571428571428571,259.57142857142856,0.0,147.81502857142854,172.72,1.2857142857142858,1.7142857142857142,44.285714285714285,175.26,8.0,0.0,127.85714285714286,1.7142857142857142,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.0,0.0
Tony Kelley,34.0,6.233333333333333,0.48,0.9333333333333332,0.0,0.0,0.3333333333333333,1.0,335.0,0.0,160.2721,175.26,1.0,1.0,65.0,177.80000000000004,5.666666666666667,0.0,135.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0
Danny Chavez,33.666666666666664,1.93,0.25666666666666665,0.0,1.4833333333333334,0.5333333333333333,0.6666666666666666,0.0,408.3333333333333,0.3333333333333333,158.98080000000002,172.72,0.6666666666666666,0.6666666666666666,88.66666666666667,171.02666666666667,3.0,0.0,145.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
Gloria de Paula,26.0,4.125,0.535,0.75,0.37,0.185,0.75,0.5,45.0,0.0,78.928575,165.1,1.0,1.25,-62.5,170.18,6.5,0.0,115.0,1.25,0.0,0.0,1.25,0.0,0.0,0.0
Eddie Wineland,31.125,27.944599999999998,0.2603333333333333,0.020000000000000004,0.37776,0.2378666666666667,0.875,0.5,418.7142857142857,0.0,209.37371875000002,170.18,1.9375,4.75,62.8125,175.26,18.125,0.9375,135.0,4.125,0.0,0.6875,0.25,2.5,0.0,0.0
Deron Winn,30.8,5.818,0.46399999999999997,0.0,3.652,0.406,0.2,0.6,264.4,0.0,111.76168,167.64,0.8,1.0,-48.0,177.8,4.4,0.0,185.0,1.2,0.0,0.0,0.8,0.0,0.0,0.0
Joanna Jedrzejczyk,29.333333333333332,73.45685714285716,0.4181428571428572,0.021428571428571432,0.15545714285714288,0.19985714285714287,0.3333333333333333,2.533333333333333,123.73333333333333,0.0,87.62218666666668,167.63999999999993,5.6,1.0,-255.0,165.09999999999997,25.4,4.8,123.66666666666667,6.0,0.0,0.8666666666666667,3.6,1.5333333333333334,0.0,0.0
Ramazan Emeev,32.25,14.371666666666668,0.45928571428571424,0.3428571428571429,1.82,0.24071428571428571,0.25,1.125,111.125,0.0,58.360475,177.8,2.25,0.625,-246.25,193.04,10.5,0.0,170.0,2.875,0.0,0.25,2.625,0.0,0.0,0.0
Poliana Botelho,30.285714285714285,23.618883333333333,0.5933333333333334,0.0,0.8122166666666667,0.6621666666666667,0.5714285714285714,0.5714285714285714,168.57142857142858,0.0,79.17388571428572,172.72,1.5714285714285714,1.0,-91.42857142857143,170.18000000000004,6.428571428571429,0.0,116.42857142857143,2.0,0.0,0.0,1.2857142857142858,0.7142857142857143,0.0,0.0
Zarrukh Adashev,28.25,2.735,0.28,0.25,0.0,0.0,0.75,0.25,390.0,0.0,178.75,165.1,0.25,1.25,178.75,165.1,3.0,0.0,125.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0
Askar Mozharov,27.0,0.43,0.18,0.0,0.0,0.0,0.0,0.0,1400.0,0.0,220.0,190.5,0.0,0.0,220.0,187.96,0.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Felice Herrig,32.7,21.378733333333333,0.46677777777777774,1.4082,0.9792666666666666,0.5561111111111111,0.7,1.1,207.1,0.0,136.19726,162.56,2.4,1.4,37.5,165.09999999999997,11.0,0.0,115.0,3.1,0.0,0.4,1.1,0.0,1.6,0.0
Alex Da Silva,24.0,1.4333333333333336,0.44,0.09999999999999999,2.3833333333333333,0.5233333333333333,0.5,0.25,378.5,0.0,142.178575,172.72,0.5,1.0,63.25,185.42,3.75,0.0,155.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0
Niklas Stolze,28.0,1.47,0.3033333333333333,0.2333333333333333,0.53,0.6666666666666666,1.0,0.0,393.3333333333333,0.0,165.1852,183.72666666666666,0.0,1.0,86.66666666666667,187.11333333333334,2.3333333333333335,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Molina,23.666666666666668,7.776666666666666,0.4766666666666666,0.0,0.0,0.0,0.0,2.0,148.33333333333334,0.0,67.80166666666666,167.64,2.0,0.0,-151.66666666666666,175.26,5.666666666666667,0.0,125.0,2.0,0.0,0.0,1.6666666666666667,0.3333333333333333,0.0,0.0
Andreas Michailidis,32.25,2.65,0.385,0.0,0.7475,0.26,0.5,0.25,493.75,0.0,165.65789999999998,182.88,0.5,1.0,98.75,190.5,2.75,0.0,177.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0
Felipe Colares,27.666666666666668,1.905,0.4616666666666667,0.5599999999999999,2.052,0.254,0.5,0.3333333333333333,428.8333333333333,0.0,222.2381,173.14333333333335,0.6666666666666666,1.5,187.0,175.26,7.5,0.0,138.33333333333334,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0
